customer_id,age,gender,country,session_duration,pages_viewed,products_viewed,cart_items,purchases,total_spent,last_login_days,preferred_device,membership,churn
2469,37,Female,Canada,43.77930075974714,11,4,2,0,221.15662219556984,54,Desktop,Premium,1
2470,35,Male,Canada,21.825561187009615,38,15,1,0,194.78997144718062,2,Mobile,Basic,0
2471,27,Female,Germany,50.95938067563793,16,8,2,3,295.58909368931495,45,Mobile,Premium,0
2472,42,Male,Ghana,10.511657334111803,22,16,6,4,301.7367274176613,55,Mobile,Premium,0
2473,19,Female,Canada,34.243017999521875,47,1,5,4,243.39171077119144,1,Desktop,Basic,0
2474,42,Male,Germany,30.385980321572944,16,16,9,4,157.77559484686117,38,Desktop,Basic,0
2475,50,Female,Ghana,17.885584859561774,13,2,4,4,187.4802642729506,6,Desktop,Basic,0
2476,53,Female,USA,24.49068431135001,12,2,7,4,101.58262292171477,48,Mobile,Basic,0
2477,48,Male,Germany,27.387184821136326,18,8,0,1,219.91108185155738,44,Mobile,Basic,0
2478,31,Female,Ghana,32.4980626003137,29,12,2,2,135.47314580225805,15,Desktop,Premium,0
2479,18,Male,Germany,20.635833011360234,18,11,1,4,379.10663159078484,7,Desktop,Premium,0
2480,63,Male,Canada,34.25320388555482,46,6,1,0,156.18763181702022,2,Desktop,Premium,0
2481,33,Male,UK,31.197238499971803,2,19,0,2,282.06315438673727,30,Desktop,Premium,0
2482,63,Male,USA,37.79184760641414,2,18,4,3,322.2787037239845,29,Mobile,Basic,0
2483,20,Male,Canada,21.37637975790205,3,5,4,3,266.30695081616307,12,Mobile,Basic,0
2484,52,Female,Canada,25.90666999697244,29,15,2,4,159.46897259432922,52,Desktop,Premium,0
2485,58,Female,Ghana,44.421183764634804,8,8,8,1,153.75272507394808,34,Mobile,Premium,0
2486,23,Female,Germany,20.939615076941518,11,6,5,1,435.52928071860805,30,Desktop,Premium,0
2487,42,Male,USA,16.075232801680684,12,12,9,2,357.9156721137882,36,Desktop,Premium,0
2488,30,Female,Canada,23.690448369205022,32,19,5,1,224.27771653646732,35,Mobile,Premium,0
2489,51,Female,Ghana,12.240503011999472,4,12,9,3,172.9302253772572,2,Mobile,Basic,0
2490,25,Female,USA,46.7289347749836,9,12,5,4,130.3990784145808,50,Mobile,Premium,0
2491,38,Female,Germany,27.172366648362768,24,9,1,0,150.41702023631396,3,Desktop,Premium,0
2492,51,Female,Canada,27.268946145344273,49,10,9,3,256.82466639550273,42,Desktop,Premium,0
2493,21,Male,Canada,37.42526957185977,16,17,9,3,385.0328503808699,12,Mobile,Premium,0
2494,42,Male,Canada,22.74443116990531,17,18,7,2,190.4960794022266,4,Mobile,Basic,0
2495,32,Female,USA,27.84069630650279,47,16,5,1,295.87812288795175,55,Mobile,Basic,0
2496,21,Male,USA,22.480563383349523,22,4,2,0,271.8789950955437,52,Desktop,Premium,1
2497,62,Male,USA,12.449690894613298,7,18,9,0,176.60157319052712,59,Desktop,Premium,1
2498,29,Female,USA,30.507578804855356,10,3,8,1,279.92578822830933,7,Mobile,Basic,0
2499,49,Female,Ghana,40.25727428958436,29,16,1,4,282.41118848660653,20,Mobile,Basic,0
2500,49,Male,UK,30.79294953170136,36,14,6,1,273.3447116707105,19,Desktop,Basic,0
2501,45,Female,Ghana,39.19791324050006,24,9,2,4,166.9913140521667,8,Mobile,Premium,0
2502,30,Male,Canada,19.0420810093309,46,6,5,0,257.36880758935285,3,Desktop,Premium,0
2503,48,Male,Ghana,22.45960753057235,14,4,4,2,295.12352433830404,27,Mobile,Premium,0
2504,31,Female,Germany,17.057029349100908,14,2,5,3,276.4605189009298,15,Desktop,Premium,0
2505,37,Male,USA,33.6655754531179,25,10,7,0,286.2253152310055,8,Desktop,Premium,0
2506,35,Male,Germany,26.823913700174014,46,11,2,0,183.75820176211732,18,Mobile,Premium,0
2507,46,Male,Germany,26.44941417868401,22,7,1,0,285.80372095557186,29,Mobile,Premium,0
2508,23,Female,Canada,36.689861898515495,47,5,7,3,303.20520287013426,46,Desktop,Premium,0
2509,49,Female,USA,25.270170161130515,23,4,0,4,163.44676533046714,51,Mobile,Premium,0
2510,46,Female,Germany,40.7967171338837,32,6,1,2,89.27470370004882,36,Mobile,Premium,0
2511,60,Female,Canada,32.356575879871976,26,2,9,2,330.84687991810233,3,Mobile,Premium,0
2512,19,Male,USA,26.338521591988147,27,2,0,2,162.99753678994415,54,Desktop,Basic,0
2513,40,Female,UK,14.483966614013752,45,16,4,4,140.5930722221546,9,Desktop,Basic,0
2514,36,Female,Canada,36.63274278037027,12,13,7,1,216.98330571833853,10,Desktop,Premium,0
2515,48,Female,Ghana,32.82935630881526,19,7,1,1,178.40199473928155,40,Mobile,Premium,0
2516,22,Female,USA,33.31068475764938,19,5,3,2,45.90144386220027,20,Desktop,Premium,0
2517,36,Male,Germany,33.629636003026356,34,17,3,0,271.3454542456378,2,Mobile,Basic,0
2518,51,Male,Germany,24.70913931276629,32,13,6,0,269.34302204696587,58,Mobile,Premium,1
2519,27,Male,Ghana,28.486259220323674,29,15,0,3,117.49057590016903,1,Desktop,Premium,0
2520,42,Female,Ghana,25.414487297540227,21,3,8,1,197.96311113884067,27,Desktop,Premium,0
2521,19,Female,Germany,42.50064483743968,35,4,2,0,118.62278607008471,4,Desktop,Basic,0
2522,28,Male,USA,27.248797068133506,42,15,5,2,131.29873339335177,48,Mobile,Premium,0
2523,48,Female,Canada,23.80759808700062,5,18,9,3,151.8475445322279,37,Mobile,Basic,0
2524,32,Female,Ghana,43.187640782957075,12,3,4,1,242.28604056601037,32,Desktop,Premium,0
2525,26,Male,Ghana,42.099712350029534,7,7,3,3,360.8950146568671,18,Mobile,Basic,0
2526,40,Male,Ghana,32.36374292137607,41,8,8,0,166.93978448370044,14,Desktop,Basic,0
2527,36,Female,UK,28.70131673252721,2,11,8,2,267.1167096923491,45,Desktop,Premium,0
2528,26,Female,USA,26.204504652323237,25,9,0,2,263.8103916431263,48,Desktop,Premium,0
2529,52,Female,USA,29.560259237961244,10,12,6,2,29.6185389973204,15,Mobile,Basic,0
2530,38,Male,USA,21.25288416790617,38,5,9,0,89.19914111969418,51,Desktop,Premium,1
2531,26,Male,USA,34.83366940824098,44,1,8,4,363.70253250312635,4,Desktop,Basic,0
2532,45,Male,USA,46.52502964092954,6,14,4,2,159.50330259568773,19,Desktop,Basic,0
2533,63,Male,Germany,35.62619878734863,27,3,0,4,236.24617814019155,24,Desktop,Premium,0
2534,24,Female,Ghana,18.967637215644018,35,15,7,2,226.94371618227535,30,Mobile,Basic,0
2535,33,Male,Germany,34.55100765968018,10,10,4,4,29.754936052119263,13,Mobile,Basic,0
2536,33,Male,UK,31.945385636308746,9,10,5,1,145.43624217489673,11,Mobile,Basic,0
2537,50,Female,Canada,34.46294803302976,20,3,6,1,258.1329201695281,28,Mobile,Premium,0
2538,21,Female,Ghana,21.804312554266716,37,6,9,2,124.97627005156576,50,Mobile,Premium,0
2539,21,Female,UK,30.033573424779494,35,5,6,3,169.75225166521375,57,Mobile,Basic,0
2540,56,Male,Germany,38.830989009953385,37,19,6,3,103.67283873268192,11,Mobile,Premium,0
2541,57,Female,Canada,19.30002109490645,40,14,0,0,132.75833917647842,54,Desktop,Premium,1
2542,34,Female,UK,25.508767688467138,8,17,6,1,157.8608647294472,1,Desktop,Premium,0
2543,54,Male,Canada,27.121463554191042,46,12,2,1,51.266957024707835,47,Mobile,Basic,0
2544,56,Male,UK,39.98367118870968,31,9,4,3,293.7247208376182,56,Desktop,Premium,0
2545,46,Female,Germany,41.47499246578517,49,3,9,2,88.91270153789833,42,Mobile,Premium,0
2546,53,Male,Canada,10.848677456560335,43,18,4,0,186.20587505296433,54,Mobile,Premium,1
2547,55,Female,UK,39.97508786329563,16,4,7,1,140.4098205010084,4,Desktop,Basic,0
2548,56,Female,Germany,41.78955083267427,28,14,6,0,286.148255916018,38,Desktop,Premium,1
2549,54,Male,Ghana,41.14687427781902,6,6,6,1,101.40943972138479,34,Desktop,Premium,0
2550,52,Female,Germany,24.703727606622046,32,15,5,4,137.4349375008268,49,Desktop,Basic,0
2551,24,Male,Germany,27.701980519062086,28,17,6,4,93.02944394564139,12,Mobile,Premium,0
2552,44,Male,Ghana,14.32578735766475,11,5,6,0,7.3520974681217695,54,Desktop,Premium,1
2553,45,Male,Germany,9.050468851320215,42,6,4,3,240.72714648460362,24,Mobile,Premium,0
2554,39,Female,Ghana,26.38485594805635,23,5,4,3,202.58411208300333,37,Mobile,Basic,0
2555,31,Male,Ghana,30.76468715540293,30,19,3,1,217.526665229058,56,Desktop,Premium,0
2556,24,Male,Ghana,31.767694719870853,9,14,3,4,264.8388998103417,32,Desktop,Basic,0
2557,54,Female,UK,38.21139654147888,28,4,4,4,208.64810105001322,19,Desktop,Premium,0
2558,39,Female,Canada,60.61135784893347,24,5,9,0,164.47891237944896,29,Mobile,Basic,0
2559,22,Female,UK,26.040093351030098,28,11,8,0,220.7708932254688,38,Mobile,Premium,1
2560,19,Female,Ghana,19.44430862090442,24,2,5,3,159.48094601506867,49,Desktop,Basic,0
2561,44,Male,Canada,35.461346805872914,15,2,7,3,288.9880861938575,29,Desktop,Basic,0
2562,38,Male,Canada,32.22242386955943,39,12,8,3,171.03381259528695,19,Mobile,Premium,0
2563,55,Male,Ghana,24.254785791806547,33,16,3,2,190.46116660979774,20,Desktop,Basic,0
2564,32,Female,Canada,39.1085217412239,47,17,6,4,250.92568621361426,53,Desktop,Premium,0
2565,38,Female,Canada,21.88065015285325,34,4,4,4,386.8891315080249,3,Desktop,Basic,0
2566,27,Male,UK,28.71433280528611,22,14,3,0,118.22535348506565,40,Desktop,Premium,1
2567,40,Female,Canada,29.290822584334965,29,7,6,4,102.53142756947987,5,Desktop,Basic,0
2568,56,Female,Ghana,20.522872977304942,34,15,2,0,180.3997595873533,23,Desktop,Premium,0
2569,22,Male,USA,12.902950202497333,42,16,0,2,140.14165273884657,5,Desktop,Basic,0
2570,18,Male,USA,32.18950012387585,47,8,6,3,255.99704530587536,30,Mobile,Basic,0
2571,30,Female,USA,43.687154884890234,10,2,8,2,215.79535809870882,32,Desktop,Premium,0
2572,38,Female,Ghana,39.60901855647977,45,19,1,3,110.44382251253842,24,Desktop,Premium,0
2573,43,Female,USA,40.27799582204109,30,1,6,3,259.95684317526616,49,Mobile,Basic,0
2574,62,Male,UK,22.01050304163099,11,4,9,0,347.8135281694844,51,Mobile,Basic,1
2575,38,Male,Ghana,32.140695714903,34,11,1,3,136.07762207688944,51,Desktop,Basic,0
2576,35,Male,Ghana,15.758402854292225,21,10,2,2,226.021216334094,58,Mobile,Basic,0
2577,54,Male,Ghana,31.68915012858787,13,18,9,1,24.42626564937808,42,Desktop,Premium,0
2578,62,Male,Canada,43.88784507474798,25,1,9,0,170.55138679514388,35,Mobile,Premium,1
2579,49,Female,Canada,44.19837123394075,21,17,2,3,224.77304479724654,32,Mobile,Basic,0
2580,53,Female,Canada,50.3044866764353,1,16,3,3,188.6913458307239,54,Mobile,Premium,0
2581,34,Female,Germany,39.891780243461135,5,12,5,4,209.00698079256486,57,Desktop,Premium,0
2582,52,Male,UK,34.75749055877253,22,16,2,0,137.75610939702145,45,Mobile,Basic,1
2583,28,Male,Ghana,38.74723182402134,7,9,8,0,300.8014191537096,48,Desktop,Basic,1
2584,38,Male,Ghana,36.80574159651872,13,17,1,2,167.14746378092286,44,Desktop,Basic,0
2585,43,Female,Canada,21.92745752588464,45,3,6,1,101.64313722216589,22,Mobile,Premium,0
2586,21,Male,Ghana,14.846700194339071,23,18,5,2,196.89577293961202,21,Mobile,Premium,0
2587,51,Male,Ghana,38.82758719419752,21,15,1,2,273.8324167215519,28,Desktop,Basic,0
2588,35,Female,USA,50.933482605585226,6,15,2,2,244.3581007853592,49,Desktop,Basic,0
2589,57,Male,Ghana,39.23971427871622,20,16,5,1,158.5814232968899,34,Desktop,Basic,0
2590,52,Female,Germany,11.112762840894447,12,1,9,2,341.85280796697486,16,Mobile,Premium,0
2591,58,Male,Canada,24.806981559609873,40,1,3,0,194.02100273149236,11,Desktop,Basic,0
2592,46,Male,UK,28.033072301277752,9,4,0,1,63.01225280529681,33,Mobile,Premium,0
2593,46,Female,UK,11.439566731305458,28,13,0,3,247.55058966191135,44,Desktop,Premium,0
2594,55,Female,USA,16.231029582103005,11,4,2,4,189.01378982813046,38,Mobile,Premium,0
2595,59,Female,UK,29.62924505832527,32,8,7,4,194.07618606513094,19,Desktop,Basic,0
2596,38,Female,UK,32.616343777027055,11,13,3,0,271.10526525420903,28,Desktop,Premium,0
2597,59,Female,Canada,20.13985857300277,24,8,0,4,179.11806290132458,29,Mobile,Premium,0
2598,30,Female,Canada,15.77060359456377,15,14,7,4,176.78595684816747,37,Mobile,Premium,0
2599,58,Male,Germany,41.93305879217435,41,1,9,4,99.71803609839822,54,Mobile,Basic,0
2600,34,Male,USA,26.174711416210243,35,9,5,3,157.64460450503233,53,Mobile,Basic,0
2601,26,Female,UK,27.605878243154674,17,1,0,4,219.59815213160272,3,Mobile,Premium,0
2602,58,Male,Germany,24.53329757510059,25,7,9,2,152.9691213258472,18,Desktop,Premium,0
2603,18,Female,USA,22.288247075498475,49,13,9,0,66.45000461965319,18,Mobile,Premium,0
2604,19,Male,UK,43.02783276821044,35,15,5,0,252.11929194567927,12,Mobile,Premium,0
2605,46,Female,UK,21.20203654629581,19,9,0,0,255.39833881202873,18,Mobile,Premium,0
2606,50,Male,Canada,31.79683492577264,41,16,9,3,256.0005047897615,32,Mobile,Basic,0
2607,27,Male,Ghana,30.087043296512327,31,17,9,3,125.95661212934105,42,Mobile,Premium,0
2608,57,Male,USA,10.518262211427075,17,9,2,4,198.34870292830314,36,Desktop,Basic,0
2609,38,Male,UK,32.40946881999318,23,6,1,2,219.17164599117277,52,Mobile,Basic,0
2610,45,Male,USA,14.560311015247665,47,12,3,4,247.56742732944716,19,Desktop,Premium,0
2611,28,Female,Germany,36.35460108829912,1,16,1,0,249.35420085494604,56,Mobile,Premium,1
2612,51,Female,Germany,18.135834702829897,10,15,4,2,86.97518560462498,4,Mobile,Premium,0
2613,25,Female,Ghana,35.220186105991495,8,7,3,0,337.7714580684953,56,Desktop,Basic,1
2614,39,Male,UK,25.704941552632214,42,10,5,2,103.32204037987029,11,Mobile,Premium,0
2615,25,Female,Canada,23.25675252797616,26,4,6,1,69.50688087369105,3,Mobile,Basic,0
2616,32,Male,UK,32.10566457311559,34,3,1,3,-34.698759437961684,27,Desktop,Premium,0
2617,34,Male,USA,15.281409322823784,19,18,1,3,255.8824896862027,47,Desktop,Premium,0
2618,40,Male,Germany,29.30779341036738,14,1,7,0,315.9076024944927,16,Mobile,Basic,0
2619,41,Female,USA,37.82250039940246,8,13,8,0,149.40308740596325,44,Desktop,Premium,1
2620,62,Male,Ghana,40.42604431624458,1,18,4,1,58.56108499201767,18,Mobile,Basic,0
2621,36,Female,Germany,25.37369086276211,48,8,6,4,269.9630407546804,30,Mobile,Premium,0
2622,22,Female,Canada,26.833476994926055,25,11,8,2,96.16976106228249,24,Mobile,Basic,0
2623,49,Male,Germany,15.080975373068748,24,10,0,1,249.51922634030603,6,Desktop,Basic,0
2624,61,Male,UK,22.492868381193684,47,4,7,1,126.04125477536013,47,Desktop,Premium,0
2625,18,Female,UK,14.398894930904806,20,4,9,0,164.87383507762425,34,Mobile,Premium,1
2626,40,Female,Germany,34.4007359523518,30,4,9,0,225.53960904100157,55,Mobile,Premium,1
2627,54,Female,Ghana,38.421667197294035,5,12,8,4,226.13160795092483,12,Desktop,Basic,0
2628,25,Female,UK,25.457758281837307,3,8,8,4,208.5403172572882,42,Mobile,Premium,0
2629,30,Female,UK,19.417678513054184,32,13,9,0,317.6141378387612,23,Desktop,Premium,0
2630,25,Female,Canada,33.081917735796736,17,8,6,3,337.14614677416745,36,Desktop,Premium,0
2631,40,Male,Germany,21.320342935150773,42,3,9,4,343.38578012811865,40,Desktop,Basic,0
2632,60,Female,UK,36.719388688465955,5,12,2,1,185.91457505540268,15,Desktop,Basic,0
2633,18,Female,Ghana,49.35430282703556,11,18,4,0,208.48643969250227,51,Desktop,Basic,1
2634,62,Female,USA,21.155669402985787,38,15,1,2,310.2624650997265,16,Mobile,Premium,0
2635,41,Female,Germany,22.583243971096525,4,14,9,2,147.86293016857502,45,Desktop,Basic,0
2636,52,Male,Canada,15.404292984570718,39,9,2,3,165.61956700380372,57,Desktop,Basic,0
2637,41,Male,UK,31.46109093327877,19,5,9,0,201.66796802019115,47,Desktop,Premium,1
2638,34,Female,Ghana,30.781240685981324,39,15,6,1,198.45675539370748,14,Mobile,Premium,0
2639,22,Female,Germany,27.294407039372977,46,8,0,3,177.08768197198316,15,Desktop,Premium,0
2640,37,Female,Ghana,30.161470475522716,49,3,2,1,125.2016039981057,12,Desktop,Premium,0
2641,38,Male,Ghana,19.563250179448378,23,12,4,2,268.3408907218893,43,Desktop,Basic,0
2642,57,Male,Canada,13.368003231958891,17,5,3,1,169.00905002001963,53,Mobile,Basic,0
2643,48,Male,Germany,22.40930223909456,13,9,2,2,212.50844186535335,35,Mobile,Basic,0
2644,63,Male,UK,10.844772839268984,27,3,5,4,199.43796643497714,25,Mobile,Basic,0
2645,53,Male,Canada,21.154717700713054,1,8,5,2,254.0322217526588,14,Desktop,Premium,0
2646,28,Male,UK,33.09727440991166,2,13,3,2,236.49966977857073,2,Desktop,Basic,0
2647,32,Female,USA,30.596651856465478,18,8,8,3,179.57712482741084,18,Mobile,Premium,0
2648,36,Male,Ghana,12.262172695862446,36,5,5,3,166.80299278136766,35,Mobile,Premium,0
2649,24,Male,USA,40.49346545597032,45,7,8,0,191.14044332683318,9,Desktop,Basic,0
2650,45,Female,Ghana,28.054291025224714,33,5,9,0,111.21604705144466,11,Mobile,Premium,0
2651,60,Male,Canada,17.006763982172103,36,9,9,2,135.65821466177016,26,Mobile,Premium,0
2652,22,Female,UK,26.356450901134707,2,5,1,4,242.44019502195624,3,Mobile,Premium,0
2653,22,Male,UK,24.16988251190972,4,8,5,0,223.94951688241434,5,Desktop,Premium,0
2654,47,Female,Canada,21.322612968587094,16,12,3,2,122.71720283376364,32,Mobile,Premium,0
2655,49,Female,Germany,38.12592703857598,4,4,1,3,190.41345574532275,41,Mobile,Basic,0
2656,25,Female,USA,18.936750204328362,9,9,4,0,74.9515021201209,10,Mobile,Premium,0
2657,27,Female,USA,31.84646158503202,49,14,2,0,210.82011603062944,38,Desktop,Basic,1
2658,55,Female,UK,16.586818099391994,21,19,5,2,173.1084510867122,6,Desktop,Premium,0
2659,64,Male,UK,29.631039069072862,23,13,7,2,367.6040485653044,11,Mobile,Premium,0
2660,49,Male,UK,32.65422681247978,2,3,3,1,246.97230134662135,17,Mobile,Basic,0
2661,45,Female,Canada,32.6733828008645,3,4,3,1,123.74761438208824,59,Mobile,Basic,0
2662,34,Female,Germany,30.808061387072392,23,1,4,4,122.6466600308988,2,Mobile,Premium,0
2663,48,Female,USA,27.609847502620795,26,1,5,0,251.0185955959273,41,Mobile,Basic,1
2664,25,Male,Ghana,19.359058485728998,47,11,6,1,270.34603064160416,24,Desktop,Basic,0
2665,57,Female,Canada,19.474482106531266,7,16,5,2,348.68419293002694,50,Mobile,Basic,0
2666,42,Female,USA,32.98828801411863,36,4,6,0,292.50872964477014,5,Mobile,Premium,0
2667,26,Female,Germany,17.385911629964212,44,7,8,1,238.17154707130953,21,Desktop,Basic,0
2668,19,Female,Canada,15.092925723509552,33,12,3,4,313.8534024142332,6,Desktop,Basic,0
2669,32,Male,USA,44.29769815913518,49,6,9,4,205.9660921628902,4,Mobile,Basic,0
2670,20,Female,Canada,27.402831029850493,36,9,0,4,202.4053110116154,9,Desktop,Premium,0
2671,53,Female,USA,36.350146860713465,4,8,8,4,102.98718015555335,5,Desktop,Basic,0
2672,21,Male,USA,38.73488212885673,23,14,6,2,320.6695759927558,4,Mobile,Basic,0
2673,31,Female,Germany,30.511269941314286,25,15,3,4,210.59127826251978,9,Mobile,Premium,0
2674,58,Female,Ghana,26.23223287140358,41,5,9,3,192.11064553361211,18,Desktop,Basic,0
2675,58,Male,Germany,26.402147826956277,26,15,7,4,136.47962762524813,59,Mobile,Premium,0
2676,42,Male,USA,46.08030572268912,28,6,6,1,298.0301059740291,43,Mobile,Premium,0
2677,27,Male,Canada,24.41192168872042,28,1,1,0,278.92214959353004,16,Desktop,Premium,0
2678,38,Female,Germany,31.7643184576697,21,9,0,1,127.82112493177146,2,Mobile,Basic,0
2679,53,Female,Ghana,36.77319146599111,10,4,8,0,240.83862078621513,29,Desktop,Basic,0
2680,29,Male,USA,32.50709777857417,27,2,6,2,263.6787406811893,48,Desktop,Premium,0
2681,44,Male,Germany,40.84383631260806,15,6,9,0,100.29788591023761,51,Desktop,Basic,1
2682,57,Male,Germany,26.133839863372113,17,2,0,3,251.2991182147236,42,Desktop,Basic,0
2683,19,Female,Germany,36.73350189409071,39,3,3,4,235.27941505105233,36,Desktop,Premium,0
2684,30,Female,Germany,12.053912581574568,35,7,4,1,249.85427891447628,12,Mobile,Basic,0
2685,49,Male,Canada,43.469154638699955,5,17,4,0,358.93683324021134,58,Desktop,Basic,1
2686,48,Female,Ghana,41.23150100481699,16,9,4,1,436.9327958874716,41,Mobile,Basic,0
2687,33,Male,Ghana,26.955740211951564,23,9,2,4,298.89840204907216,45,Mobile,Basic,0
2688,49,Female,USA,34.3883843675644,39,19,4,2,220.83945734861263,37,Desktop,Premium,0
2689,49,Female,UK,38.9106496946247,48,5,3,4,251.05932794936683,34,Mobile,Basic,0
2690,51,Female,Canada,19.62247072060829,9,6,4,2,234.7221995064485,35,Desktop,Premium,0
2691,28,Female,USA,28.554739044373125,33,18,6,1,388.13999758879174,40,Desktop,Premium,0
2692,27,Male,USA,16.94250022758448,35,1,4,2,210.9923063447359,6,Mobile,Premium,0
2693,32,Female,Germany,41.384164263603765,40,17,7,2,166.8590516231701,37,Desktop,Basic,0
2694,34,Female,UK,38.22760620829165,24,14,7,2,243.89886651938343,36,Mobile,Premium,0
2695,57,Male,UK,27.190510838521554,24,15,2,2,367.01763853418356,20,Mobile,Basic,0
2696,35,Female,Canada,26.030867008456113,24,5,4,2,122.50840909022843,16,Mobile,Premium,0
2697,26,Male,UK,28.51043439165053,19,17,3,0,146.2483003806797,8,Desktop,Basic,0
2698,42,Male,USA,21.027426649241335,39,11,4,2,141.81995554141588,44,Mobile,Premium,0
2699,57,Female,UK,28.259624236385136,25,10,7,2,104.23378534089679,22,Desktop,Premium,0
2700,31,Female,UK,19.62269222015763,31,17,3,4,123.90637405815097,5,Mobile,Premium,0
2701,42,Male,Ghana,38.98331116178841,38,1,4,4,275.2299941162904,5,Mobile,Premium,0
2702,39,Male,USA,41.36935706554595,25,5,6,4,217.58502064356523,54,Desktop,Premium,0
2703,47,Male,UK,39.451929880127985,27,16,2,2,96.49150703467163,45,Mobile,Premium,0
2704,37,Female,UK,18.05800160513916,32,7,5,4,254.85426216979752,11,Mobile,Premium,0
2705,38,Male,Germany,27.91549221730697,11,12,8,0,227.63636089500474,43,Mobile,Premium,1
